Time,Accel_Z,Speed,Lat,Lon
1782469515.229937,9.167398156738281,27.183656000000003,10.883160166666666,106.69818133333334
1782469515.3042867,9.212887988281249,27.183656000000003,10.883160166666666,106.69818133333334
1782469515.3520663,9.320627062988281,27.183656000000003,10.883160166666666,106.69818133333334
1782469515.4183562,8.602366564941406,27.183656000000003,10.883160166666666,106.69818133333334
1782469515.4732714,8.346186987304687,27.183656000000003,10.883160166666666,106.69818133333334
1782469515.5478892,8.655039001464843,27.183656000000003,10.883160166666666,106.69818133333334
1782469515.622533,7.390900524902343,27.183656000000003,10.883160166666666,106.69818133333334
1782469515.670262,9.928754284667969,27.183656000000003,10.883160166666666,106.69818133333334
1782469515.7503245,9.710881933593749,28.615252,10.88309,106.69817416666666
1782469515.7946568,7.936778503417968,28.615252,10.88309,106.69817416666666
1782469515.8704777,8.990227233886719,28.615252,10.88309,106.69817416666666
1782469515.9305024,7.0269818725585935,28.615252,10.88309,106.69817416666666
1782469515.9906123,8.36294639892578,28.615252,10.88309,106.69817416666666
1782469516.0611053,7.733271362304687,28.615252,10.88309,106.69817416666666
1782469516.1129735,8.693346228027343,28.615252,10.88309,106.69817416666666
1782469516.1876209,8.975862023925782,28.615252,10.88309,106.69817416666666
1782469516.26225,8.84178673095703,28.615252,10.88309,106.69817416666666
1782469516.3099484,8.772354882812499,28.615252,10.88309,106.69817416666666
1782469516.3764217,8.511386901855468,28.615252,10.88309,106.69817416666666
1782469516.4312937,8.789114294433594,28.615252,10.88309,106.69817416666666
1782469516.5059001,8.494627490234375,28.615252,10.88309,106.69817416666666
1782469516.5805779,8.973467822265624,28.615252,10.88309,106.69817416666666
1782469516.6282184,7.951143713378905,28.615252,10.88309,106.69817416666666
1782469516.683175,8.508992700195313,28.615252,10.88309,106.69817416666666
1782469516.763293,9.660603698730467,29.648668,10.883017,106.69816833333333
1782469516.8076293,8.853757739257812,29.648668,10.883017,106.69816833333333
1782469516.883293,9.600748657226562,29.648668,10.883017,106.69816833333333
1782469516.943455,8.774749084472656,29.648668,10.883017,106.69816833333333
1782469517.0056458,8.346186987304687,29.648668,10.883017,106.69816833333333
1782469517.0761325,8.8489693359375,29.648668,10.883017,106.69816833333333
1782469517.1279552,9.267954626464844,29.648668,10.883017,106.69816833333333
1782469517.202628,9.028534460449219,29.648668,10.883017,106.69816833333333
1782469517.2772653,9.045293872070312,29.648668,10.883017,106.69816833333333
1782469517.3385854,8.872911352539061,29.648668,10.883017,106.69816833333333
1782469517.4048235,8.525752111816406,29.648668,10.883017,106.69816833333333
1782469517.448339,8.827421520996094,29.648668,10.883017,106.69816833333333
1782469517.5230026,8.267178332519531,29.648668,10.883017,106.69816833333333
1782469517.5976603,9.054870678710937,29.648668,10.883017,106.69816833333333
1782469517.645329,8.743624462890624,29.648668,10.883017,106.69816833333333
1782469517.7162027,9.222464794921875,29.648668,10.883017,106.69816833333333
1782469517.7749426,8.736441857910156,29.648668,10.883017,106.69816833333333
1782469517.8287954,9.318232861328125,29.648668,10.883017,106.69816833333333
1782469517.8620503,9.284714038085937,29.648668,10.883017,106.69816833333333
1782469517.94214,8.36294639892578,32.348884,10.882938666666666,106.69816333333333
1782469517.9864511,8.535328918457031,32.348884,10.882938666666666,106.69816333333333
1782469518.0621471,9.660603698730467,32.348884,10.882938666666666,106.69816333333333
1782469518.1222627,9.732429748535155,32.348884,10.882938666666666,106.69816333333333
1782469518.1824021,9.0788126953125,32.348884,10.882938666666666,106.69816333333333
1782469518.252922,9.390058911132812,32.348884,10.882938666666666,106.69816333333333
1782469518.3047574,8.0828248046875,32.348884,10.882938666666666,106.69816333333333
1782469518.3795362,8.32463917236328,32.348884,10.882938666666666,106.69816333333333
1782469518.4540849,8.185775476074218,32.348884,10.882938666666666,106.69816333333333
1782469518.528706,7.9272016967773435,32.348884,10.882938666666666,106.69816333333333
1782469518.595071,8.741230261230468,32.348884,10.882938666666666,106.69816333333333
1782469518.627189,8.844180932617187,32.348884,10.882938666666666,106.69816333333333
1782469518.660375,8.214505895996094,32.348884,10.882938666666666,106.69816333333333
1782469518.7404842,8.975862023925782,32.674836000000006,10.882857666666666,106.69816033333333
1782469518.784809,8.856151940917968,32.674836000000006,10.882857666666666,106.69816033333333
1782469518.8604746,8.245630517578125,32.674836000000006,10.882857666666666,106.69816033333333
1782469518.92063,8.611943371582031,32.674836000000006,10.882857666666666,106.69816033333333
1782469518.9807456,9.236830004882812,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.0512497,9.679757312011718,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.1030815,8.98304462890625,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.1777613,8.870517150878905,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.2526007,8.499415893554687,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.327188,8.327033374023436,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.393458,9.354145886230468,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.4255438,9.255983618164063,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.5002093,8.777143286132812,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.5748498,9.035717065429687,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.622549,8.511386901855468,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.6774936,8.98304462890625,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.7106583,7.572859851074218,32.674836000000006,10.882857666666666,106.69816033333333
1782469519.7908373,9.449913952636718,34.571284000000006,10.882773,106.69815983333334
1782469519.8350818,9.114725720214842,34.571284000000006,10.882773,106.69815983333334
1782469519.9107695,8.846575134277343,34.571284000000006,10.882773,106.69815983333334
1782469519.968823,9.1554271484375,34.571284000000006,10.882773,106.69815983333334
1782469520.0310185,8.985438830566405,34.571284000000006,10.882773,106.69815983333334
1782469520.1015437,9.4618849609375,34.571284000000006,10.882773,106.69815983333334
1782469520.1533694,7.532158422851562,34.571284000000006,10.882773,106.69815983333334
1782469520.2280307,8.073247998046874,34.571284000000006,10.882773,106.69815983333334
1782469520.3026896,8.980650427246093,34.571284000000006,10.882773,106.69815983333334
1782469520.3639843,9.718064538574218,34.571284000000006,10.882773,106.69815983333334
1782469520.4303038,9.993397729492187,34.571284000000006,10.882773,106.69815983333334
1782469520.473801,9.057264880371093,34.571284000000006,10.882773,106.69815983333334
1782469520.5483997,9.083601098632812,34.571284000000006,10.882773,106.69815983333334
1782469520.6230688,8.712499841308594,34.571284000000006,10.882773,106.69815983333334
1782469520.6562247,8.463502868652343,34.571284000000006,10.882773,106.69815983333334
1782469520.7363317,9.672574707031249,35.202816,10.882685833333333,106.6981615
1782469520.7806606,8.590395556640624,35.202816,10.882685833333333,106.6981615
1782469520.8563483,9.095572106933593,35.202816,10.882685833333333,106.6981615
1782469520.916493,8.755595471191405,35.202816,10.882685833333333,106.6981615
1782469520.9766333,8.24802471923828,35.202816,10.882685833333333,106.6981615
1782469521.0470977,8.12113203125,35.202816,10.882685833333333,106.6981615
1782469521.0989509,9.445125549316407,35.202816,10.882685833333333,106.6981615
1782469521.1735935,9.643844287109374,35.202816,10.882685833333333,106.6981615
1782469521.2482984,8.901641772460938,35.202816,10.882685833333333,106.6981615
1782469521.3094287,9.282319836425781,35.202816,10.882685833333333,106.6981615
1782469521.3759165,9.382876306152344,35.202816,10.882685833333333,106.6981615
1782469521.4193277,8.987833032226561,35.202816,10.882685833333333,106.6981615
1782469521.4939919,8.142679846191406,35.202816,10.882685833333333,106.6981615
1782469521.5686483,8.774749084472656,35.202816,10.882685833333333,106.6981615
1782469521.6163292,9.45470235595703,35.202816,10.882685833333333,106.6981615
1782469521.671261,9.0788126953125,35.202816,10.882685833333333,106.6981615
1782469521.7514005,8.793902697753905,35.384312,10.882597833333334,106.698165
1782469521.7957077,8.40125362548828,35.384312,10.882597833333334,106.698165
1782469521.8713713,9.402029919433593,35.384312,10.882597833333334,106.698165
1782469521.9314916,9.054870678710937,35.384312,10.882597833333334,106.698165
1782469521.9916656,8.458714465332031,35.384312,10.882597833333334,106.698165
1782469522.0621417,9.145850341796875,35.384312,10.882597833333334,106.698165
1782469522.1139753,9.124302526855468,35.384312,10.882597833333334,106.698165
1782469522.1886985,9.402029919433593,35.384312,10.882597833333334,106.698165
1782469522.2632842,9.10993731689453,35.384312,10.882597833333334,106.698165
1782469522.3246427,9.325415466308593,35.384312,10.882597833333334,106.698165
1782469522.3909504,8.863334545898438,35.384312,10.882597833333334,106.698165
1782469522.4343545,9.306261853027344,35.384312,10.882597833333334,106.698165
1782469522.5838282,8.729259252929687,35.384312,10.882597833333334,106.698165
1782469522.6313705,8.664615808105468,35.384312,10.882597833333334,106.698165
1782469522.7114758,9.4618849609375,35.202816,10.882510166666666,106.69817016666667
1782469522.755776,8.781931689453124,35.202816,10.882510166666666,106.69817016666667
1782469522.8314872,8.372523205566406,35.202816,10.882510166666666,106.69817016666667
1782469522.8916337,8.961496813964843,35.202816,10.882510166666666,106.69817016666667
1782469522.9517252,8.621520178222656,35.202816,10.882510166666666,106.69817016666667
1782469523.0222275,9.471461767578125,35.202816,10.882510166666666,106.69817016666667
1782469523.0740688,9.105148913574219,35.202816,10.882510166666666,106.69817016666667
1782469523.148738,9.323021264648437,35.202816,10.882510166666666,106.69817016666667
1782469523.223368,9.083601098632812,35.202816,10.882510166666666,106.69817016666667
1782469523.2846594,8.633491186523438,35.202816,10.882510166666666,106.69817016666667
1782469523.3510313,9.188945971679686,35.202816,10.882510166666666,106.69817016666667
1782469523.3944879,8.79150849609375,35.202816,10.882510166666666,106.69817016666667
1782469523.469105,9.612719665527344,35.202816,10.882510166666666,106.69817016666667
1782469523.5437496,9.050082275390624,35.202816,10.882510166666666,106.69817016666667
1782469523.591437,8.769960681152343,35.202816,10.882510166666666,106.69817016666667
1782469523.646388,8.451531860351562,35.202816,10.882510166666666,106.69817016666667
1782469523.7265081,8.458714465332031,34.943536,10.882422833333333,106.69817666666667
1782469523.7708035,8.346186987304687,34.943536,10.882422833333333,106.69817666666667
1782469523.846488,8.808267907714843,34.943536,10.882422833333333,106.69817666666667
1782469523.9066148,8.547299926757812,34.943536,10.882422833333333,106.69817666666667
1782469523.9667797,8.827421520996094,34.943536,10.882422833333333,106.69817666666667
1782469524.037258,8.398859423828124,34.943536,10.882422833333333,106.69817666666667
1782469524.089112,9.605537060546874,34.943536,10.882422833333333,106.69817666666667
1782469524.1637516,8.329427575683594,34.943536,10.882422833333333,106.69817666666667
1782469524.2384205,9.469067565917967,34.943536,10.882422833333333,106.69817666666667
1782469524.299613,9.526528405761718,34.943536,10.882422833333333,106.69817666666667
1782469524.3660603,9.6151138671875,34.943536,10.882422833333333,106.69817666666667
1782469524.4095306,10.1131078125,34.943536,10.882422833333333,106.69817666666667
1782469524.4841936,10.127473022460936,34.943536,10.882422833333333,106.69817666666667
1782469524.5587702,8.492233288574218,34.943536,10.882422833333333,106.69817666666667
1782469524.6064706,8.741230261230468,34.943536,10.882422833333333,106.69817666666667
1782469524.686593,9.502586389160156,35.751008,10.882334666666667,106.698185
1782469524.7308807,7.864952453613281,35.751008,10.882334666666667,106.698185
1782469524.8065882,7.8338278320312495,35.751008,10.882334666666667,106.698185
1782469524.8667002,8.418013037109375,35.751008,10.882334666666667,106.698185
1782469524.9268606,7.963114721679687,35.751008,10.882334666666667,106.698185
1782469524.9973361,8.48505068359375,35.751008,10.882334666666667,106.698185
1782469525.0491707,9.229647399902344,35.751008,10.882334666666667,106.698185
1782469525.1238487,8.494627490234375,35.751008,10.882334666666667,106.698185
1782469525.198525,8.985438830566405,35.751008,10.882334666666667,106.698185
1782469525.2596443,9.026140258789061,35.751008,10.882334666666667,106.698185
1782469525.3261566,8.954314208984375,35.751008,10.882334666666667,106.698185
1782469525.3695812,8.863334545898438,35.751008,10.882334666666667,106.698185
1782469525.4442003,9.141061938476563,35.751008,10.882334666666667,106.698185
1782469525.518867,9.179369165039063,35.751008,10.882334666666667,106.698185
1782469525.566554,9.267954626464844,35.751008,10.882334666666667,106.698185
1782469525.621525,8.647856396484375,35.751008,10.882334666666667,106.698185
